datetime,grid1-loss,snow_depth,season_x,week_x,month_x,dew_point,dew_point_max,dew_point_min,dew_point_mean,grid1-temp_min,grid1-temp,temperature,temperature_max,temperature_min,grid1-load,grid1-temp_max,grid1-temp_mean,temperature_mean,ewma,demand
2017-12-20 12:00:00+00:00,21.131,0.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,2.25,3.72,1.66,2.9745833333333334,2.1000000000000227,2.1000000000000227,3.53,4.97,3.53,577.065,4.5,3.96250000000002,4.586666666666667,22.63296962947492,436.9981976025
2017-12-21 12:00:00+00:00,22.564,0.0,1.0,0.970941817426052,0.8660254037844384,-1.03,1.96,-2.84,-0.5083333333333334,0.6000000000000227,2.300000000000012,3.74,4.49,1.25,613.268,3.200000000000045,2.066666666666689,3.0625,21.333160561754458,425.3101352329
2017-12-22 12:00:00+00:00,23.174,0.0,1.0,0.970941817426052,0.8660254037844384,-2.25,-0.04,-2.59,-1.6429166666666666,1.0,1.0,3.1,3.65,2.67,612.435,2.900000000000034,2.0458333333333507,3.0454166666666667,22.39833274056797,424.2248434318
2017-12-23 12:00:00+00:00,18.86,0.0,1.0,0.970941817426052,0.8660254037844384,-0.15,4.99,-1.65,0.875,0.9000000000000341,2.1000000000000227,4.05,5.79,1.28,559.432,6.300000000000011,3.458333333333355,3.82625,23.06959753684491,354.5609754449
2017-12-24 12:00:00+00:00,17.523,0.0,1.0,0.970941817426052,0.8660254037844384,-1.65,-0.15,-1.71,-0.7883333333333334,0.1000000000000227,0.1000000000000227,0.73,3.79,0.73,516.688,1.900000000000034,1.108333333333358,2.36,19.42659907504672,371.5231485868
2017-12-25 12:00:00+00:00,16.701,0.0,1.0,0.992708874098054,0.8660254037844384,-1.75,-0.5,-1.81,-1.309583333333333,-0.6999999999999886,-0.5,-0.26,1.72,-0.39,529.367,0.1000000000000227,-0.2041666666666467,0.2429166666666666,17.779218668350335,377.1720310212
2017-12-26 12:00:00+00:00,21.421,0.0,1.0,0.992708874098054,0.8660254037844384,-6.0,-1.91,-6.6,-4.417083333333333,-4.7999999999999545,-1.599999999999966,-3.12,-0.37,-3.38,495.884,-0.5,-2.47916666666665,-2.2404166666666665,16.846124966184604,388.3956371559
2017-12-27 12:00:00+00:00,25.958,0.0,1.0,0.992708874098054,0.8660254037844384,-8.02,-5.49,-8.02,-6.679583333333333,-5.2999999999999545,-4.699999999999989,-4.23,-1.77,-4.23,481.289,-2.099999999999966,-3.774999999999977,-2.762083333333333,20.805235680507145,448.1915772934
2017-12-28 12:00:00+00:00,25.117,0.0,1.0,0.992708874098054,0.8660254037844384,-6.85,-6.85,-10.86,-9.37625,-8.099999999999966,-2.599999999999966,-3.92,-3.92,-7.53,499.547,-2.599999999999966,-6.41666666666664,-6.320416666666667,25.26445353343052,463.4380364075
2017-12-29 12:00:00+00:00,24.364,0.0,1.0,0.992708874098054,0.8660254037844384,-6.05,-4.6,-7.25,-5.89875,-3.7999999999999545,-3.6999999999999886,-3.67,-1.27,-4.5,507.119,-2.2999999999999545,-2.866666666666644,-3.0658333333333334,25.136846798873968,447.4086515841
2017-12-30 12:00:00+00:00,21.817,0.0,1.0,0.992708874098054,0.8660254037844384,-9.25,-5.23,-9.25,-7.569583333333334,-5.599999999999966,-4.5,-5.1,-3.35,-5.34,450.836,-3.899999999999977,-4.658333333333313,-4.51125,24.46802283770885,408.8712487177
2017-12-31 12:00:00+00:00,25.562,0.0,1.0,0.992708874098054,0.8660254037844384,-9.15,-9.15,-12.2,-10.900833333333331,-8.099999999999966,-3.6999999999999886,-5.69,-5.48,-8.81,431.905,-3.6999999999999886,-6.16249999999998,-7.562916666666667,22.173819642406805,410.4402062411
2018-01-01 12:00:00+00:00,21.557,0.0,1.0,1.0,1.0,-1.95,-1.95,-8.76,-3.684583333333333,-3.899999999999977,0.3000000000000113,2.62,2.83,-5.33,419.838,0.3000000000000113,-1.52916666666664,0.9316666666666668,25.105961188711973,385.532395249
2018-01-02 12:00:00+00:00,23.664,0.0,1.0,1.0,1.0,-0.76,1.33,-4.25,-1.8666666666666665,-1.6999999999999886,0.7000000000000455,3.03,3.65,-1.37,485.044,1.6000000000000227,0.1041666666666879,1.15875,22.0346794240544,434.0300380584
2018-01-03 12:00:00+00:00,28.926,0.0,1.0,1.0,1.0,-7.96,-0.9,-8.95,-5.391249999999999,-3.6999999999999886,-2.5,-3.86,2.75,-5.16,540.345,0.6000000000000227,-2.1708333333333107,-1.9920833333333332,23.444698386673497,464.1304357617
2018-01-04 12:00:00+00:00,25.929,0.0,1.0,1.0,1.0,-4.8,-4.38,-8.59,-6.124166666666667,-4.699999999999989,-0.6999999999999886,-2.04,-2.01,-4.64,530.534,-0.6999999999999886,-2.7791666666666424,-3.215833333333333,28.188233409018338,445.6567687874
2018-01-05 12:00:00+00:00,27.297,0.0,1.0,1.0,1.0,-8.76,-4.58,-8.76,-6.5062500000000005,-6.199999999999989,-5.699999999999989,-6.49,-2.1,-6.49,521.579,-1.1999999999999886,-3.5249999999999795,-3.82625,26.23308597227179,461.5054670362
2018-01-06 12:00:00+00:00,26.287,0.0,1.0,1.0,1.0,-8.59,-4.55,-9.27,-7.4725,-5.699999999999989,-3.5,-2.17,-0.71,-7.57,490.108,-3.5,-4.791666666666647,-4.1025,27.153800395105744,416.8849911262
2018-01-07 12:00:00+00:00,24.974,0.0,1.0,1.0,1.0,-4.98,-3.87,-9.6,-6.375416666666666,-3.7999999999999545,1.0,0.62,1.78,-2.71,535.752,1.0,-2.3499999999999823,-1.2025,26.40366870711948,397.2578194334
2018-01-08 12:00:00+00:00,23.891,0.0,1.0,0.992708874098054,1.0,0.27,1.75,-5.78,-2.830416666666667,-0.6999999999999886,3.8000000000000114,3.23,4.38,-1.09,486.792,4.600000000000023,1.0583333333333538,0.7749999999999999,25.16642907664856,423.3488760069
2018-01-09 12:00:00+00:00,29.881,0.0,1.0,0.992708874098054,1.0,-8.9,-1.14,-9.16,-7.099999999999999,-6.2999999999999545,-6.2999999999999545,-3.06,1.88,-3.39,513.124,3.0,-3.033333333333308,-2.4791666666666665,24.062668889672143,486.0844877293
2018-01-10 12:00:00+00:00,24.394,0.0,1.0,0.992708874098054,1.0,-6.54,-6.54,-10.71,-9.110416666666667,-5.7999999999999545,4.400000000000034,1.78,1.78,-5.33,573.651,4.400000000000034,-1.1124999999999734,-2.9575,29.0978702597878,441.3027557691
2018-01-11 12:00:00+00:00,22.588,0.0,1.0,0.992708874098054,1.0,-3.65,-3.62,-7.85,-5.814583333333334,-1.7999999999999543,4.300000000000011,-0.18,2.21,-1.5,540.015,4.300000000000011,1.5041666666666866,0.0779166666666666,25.02712668610432,437.225539244
2018-01-12 12:00:00+00:00,24.077,0.0,1.0,0.992708874098054,1.0,-4.11,-3.87,-5.23,-4.757916666666667,-1.1999999999999886,-0.5,-0.64,-0.35,-1.8,555.619,3.8000000000000114,1.054166666666686,-1.3404166666666668,22.916299062362214,452.3844962579
2018-01-13 12:00:00+00:00,23.718,0.0,1.0,0.992708874098054,1.0,-8.25,-4.06,-9.15,-6.56125,-3.6999999999999886,-2.2999999999999545,-4.53,-0.69,-5.45,544.143,-0.6999999999999886,-2.116666666666646,-3.45875,23.920773170257903,420.8676046369
2018-01-14 12:00:00+00:00,22.726,0.0,1.0,0.992708874098054,1.0,-8.05,-8.05,-11.54,-9.848333333333334,-6.2999999999999545,-1.099999999999966,-5.21,-4.65,-8.75,528.841,-1.099999999999966,-4.599999999999983,-6.99875,23.74529265439435,424.4709987376
2018-01-15 12:00:00+00:00,43.107,0.0,1.0,0.970941817426052,1.0,-4.45,-4.45,-7.55,-5.735833333333333,-3.0,-0.0999999999999659,2.77,2.85,-4.07,515.885,0.8000000000000114,-1.124999999999979,0.7104166666666667,22.8631937032286,434.4304546737
2018-01-16 12:00:00+00:00,37.124,0.0,1.0,0.970941817426052,1.0,-3.55,-3.55,-5.35,-4.682916666666666,-0.2999999999999545,0.6000000000000227,1.45,2.58,0.42,583.962,1.3000000000000114,0.2291666666666879,1.2791666666666666,40.38224500316664,442.4171546285
2018-01-17 12:00:00+00:00,38.113,0.0,1.0,0.970941817426052,1.0,-6.04,-3.48,-6.04,-4.36,-1.599999999999966,1.6000000000000227,-0.75,1.54,-0.83,521.939,1.6000000000000227,0.2416666666666908,0.3833333333333333,37.56254990623486,449.3111563225
2018-01-18 12:00:00+00:00,39.619,0.0,1.0,0.970941817426052,1.0,-8.75,-6.42,-9.05,-8.247083333333334,-4.0,-2.1999999999999886,-3.43,-0.99,-3.8,499.853,0.8000000000000114,-2.5208333333333144,-3.0395833333333333,38.03891108502489,456.303525035
2018-01-19 12:00:00+00:00,42.201,0.0,1.0,0.970941817426052,1.0,-10.85,-8.9,-12.21,-11.327083333333334,-7.299999999999954,-3.7999999999999545,-7.82,-3.69,-9.44,518.128,-2.6999999999999886,-5.487499999999976,-7.760000000000001,39.4063248190877,479.8087095774
2018-01-20 12:00:00+00:00,41.6,0.0,1.0,0.970941817426052,1.0,-8.11,-8.11,-11.68,-10.635833333333334,-5.399999999999977,-2.8999999999999773,-5.1,-5.1,-9.31,513.781,-2.8999999999999773,-4.537499999999973,-8.116666666666665,41.824845187407696,433.9595932352
2018-01-21 12:00:00+00:00,41.792,0.0,1.0,0.970941817426052,1.0,-10.44,-8.01,-12.19,-10.54875,-7.399999999999977,-6.2999999999999545,-6.18,-5.03,-8.88,501.575,-3.1999999999999886,-5.324999999999977,-7.547083333333334,41.630263481033246,439.7426994768
2018-01-22 12:00:00+00:00,48.726,0.0,1.0,0.9350162426854148,1.0,-11.45,-10.29,-11.75,-10.941249999999998,-10.099999999999966,-5.7999999999999545,-6.46,-6.01,-8.43,562.322,-5.7999999999999545,-8.374999999999973,-7.1675,41.77023075454464,482.3925793753
2018-01-23 12:00:00+00:00,50.269,0.0,1.0,0.9350162426854148,1.0,-5.35,-5.35,-12.05,-9.43625,-8.099999999999966,-1.7999999999999543,-2.9,-2.9,-9.52,519.791,-1.7999999999999543,-5.349999999999977,-5.970416666666666,47.7897745327865,472.8590171986
2018-01-24 12:00:00+00:00,38.464,0.0,1.0,0.9350162426854148,1.0,-1.41,0.55,-4.72,-1.9066666666666665,-1.3999999999999773,3.300000000000012,2.0,4.75,-2.64,527.061,3.5,1.3333333333333597,0.7645833333333334,49.93530376318391,441.4442745334
2018-01-25 12:00:00+00:00,36.034,0.0,1.0,0.9350162426854148,1.0,1.65,2.19,-2.07,0.0841666666666666,1.3000000000000114,3.400000000000034,3.26,5.1,2.45,537.935,4.0,2.6250000000000235,3.733333333333334,40.00800273301932,431.6162313136
2018-01-26 12:00:00+00:00,36.997,0.0,1.0,0.9350162426854148,1.0,-1.88,1.16,-2.46,-1.2283333333333333,0.9000000000000341,2.1000000000000227,1.49,3.07,0.73,556.089,3.1000000000000227,1.5916666666666943,1.919166666666667,36.5688887282107,442.3196802993
2018-01-27 12:00:00+00:00,29.827,0.0,1.0,0.9350162426854148,1.0,-5.71,-2.01,-6.97,-4.090416666666667,-2.7999999999999545,-0.6999999999999886,-1.88,1.3,-3.38,551.922,1.900000000000034,-0.0541666666666434,-0.9845833333333333,36.93937751982469,422.5960758819
2018-01-28 12:00:00+00:00,30.813,0.0,1.0,0.9350162426854148,1.0,-2.47,-2.47,-9.19,-5.3525,-1.1999999999999886,2.200000000000045,2.19,2.19,-2.17,553.253,2.200000000000045,-0.2833333333333101,0.0583333333333333,30.78430446648259,405.0426671166
2018-01-29 12:00:00+00:00,38.691,0.0,1.0,0.8854560256532099,1.0,-3.65,0.92,-4.26,-2.17,-0.5,0.7000000000000455,-0.8,3.39,-1.9,599.528,1.8000000000000114,0.5375000000000251,0.6104166666666667,30.809137668124656,438.0280073672
2018-01-30 12:00:00+00:00,40.569,0.0,1.0,0.8854560256532099,1.0,0.45,0.45,-6.46,-4.388333333333333,-2.0,0.0,3.48,3.48,-3.04,609.344,0.3000000000000113,-1.187499999999979,-1.5370833333333334,37.630125209049496,448.2240425531
2018-01-31 12:00:00+00:00,37.535,0.0,1.0,0.8854560256532099,1.0,-0.67,0.55,-7.25,-3.050416666666667,-2.099999999999966,1.400000000000034,3.48,3.7,-2.24,529.615,1.400000000000034,-0.2291666666666453,1.0133333333333334,40.17343635676424,438.6771243862
2018-02-01 12:00:00+00:00,39.422,0.0,1.0,0.8854560256532099,0.8660254037844387,-6.47,-0.46,-6.47,-2.62625,0.5,0.9000000000000341,-0.71,4.0,-0.71,511.661,1.8000000000000114,1.15416666666669,2.4333333333333336,37.890125540203705,427.9464025414
2018-02-02 12:00:00+00:00,45.483,0.0,1.0,0.8854560256532099,0.8660254037844387,-14.43,-6.69,-14.93,-11.681666666666668,-9.899999999999975,-7.899999999999977,-9.78,-0.96,-10.93,518.853,0.2000000000000454,-5.97499999999998,-6.940833333333334,39.21581433868407,483.0227011715
2018-02-03 12:00:00+00:00,43.495,0.0,1.0,0.8854560256532099,0.8660254037844387,-13.09,-13.09,-16.06,-14.692083333333334,-12.5,-5.099999999999966,-7.24,-7.24,-11.83,462.66,-5.099999999999966,-9.858333333333317,-10.187083333333334,44.63945579707624,453.3992227557
2018-02-04 12:00:00+00:00,44.056,0.0,1.0,0.8854560256532099,0.8660254037844387,-13.43,-12.81,-14.93,-14.167083333333332,-10.199999999999989,-5.399999999999977,-7.93,-6.96,-11.23,470.781,-5.399999999999977,-7.991666666666641,-9.610416666666667,43.64904028303885,448.8688823314
2018-02-05 12:00:00+00:00,40.656,0.0,1.0,0.8229838658936564,0.8660254037844387,-4.36,-2.73,-12.54,-5.9191666666666665,-4.7999999999999545,1.1000000000000227,-0.04,0.06,-7.21,531.261,2.0,-1.0541666666666412,-2.5083333333333333,44.00122445502373,438.3586765365
2018-02-06 12:00:00+00:00,39.83,0.0,1.0,0.8229838658936564,0.8660254037844387,-6.13,-4.39,-8.23,-6.882083333333334,-3.7999999999999545,-0.1999999999999886,-3.02,-0.27,-5.52,544.687,2.6000000000000227,-1.4666666666666448,-3.77125,41.106257076941546,472.1582278509
2018-02-07 12:00:00+00:00,41.476,0.0,1.0,0.8229838658936564,0.8660254037844387,-5.13,-5.13,-9.7,-7.607083333333333,-5.099999999999966,0.0,-2.96,-2.94,-7.28,522.821,0.3000000000000113,-2.495833333333311,-5.17375,40.001780336003065,462.0621640441
2018-02-08 12:00:00+00:00,41.51,0.0,1.0,0.8229838658936564,0.8660254037844387,-5.32,-1.89,-8.58,-4.947083333333333,-3.5,0.6000000000000227,-0.99,0.43,-3.94,536.529,2.5,-1.0166666666666444,-1.92875,41.27757449952748,441.6666109292
2018-02-09 12:00:00+00:00,35.069,0.0,1.0,0.8229838658936564,0.8660254037844387,-1.0,-0.74,-8.3,-4.865416666666667,-2.3999999999999773,5.0,4.59,4.78,-5.2,578.344,5.0,0.2833333333333552,-1.32625,41.47871623179357,439.3911298544
2018-02-10 12:00:00+00:00,30.449,0.0,1.0,0.8229838658936564,0.8660254037844387,-3.69,-0.8,-4.35,-2.735416666666666,0.5,2.400000000000034,1.34,4.47,-0.79,564.969,4.5,1.8458333333333552,1.3216666666666663,35.93172838589889,408.9183540583
2018-02-11 12:00:00+00:00,30.255,0.0,1.0,0.8229838658936564,0.8660254037844387,-4.69,-3.56,-4.9,-4.504583333333334,-1.099999999999966,1.900000000000034,1.55,1.99,0.67,568.779,2.200000000000045,0.5666666666666866,1.32375,31.18695863024736,401.9092864675
2018-02-12 12:00:00+00:00,39.983,0.0,1.0,0.7485107481711011,0.8660254037844387,-6.34,-4.95,-8.6,-7.31625,-3.2999999999999545,0.4000000000000341,0.5,1.21,-2.4,545.299,1.5,-1.204166666666642,-1.11125,30.380438808165906,451.5750046329
2018-02-13 12:00:00+00:00,34.002,0.0,1.0,0.7485107481711011,0.8660254037844387,-4.99,-2.9,-6.52,-4.96625,-2.3999999999999773,1.400000000000034,-0.6,0.68,-3.3,539.446,1.400000000000034,-1.0874999999999724,-1.815,38.690524355534805,455.0231480672
2018-02-14 12:00:00+00:00,35.287,0.0,1.0,0.7485107481711011,0.8660254037844387,-3.12,-3.12,-9.81,-7.114999999999999,-2.599999999999966,4.100000000000023,2.24,2.24,-6.39,551.054,4.100000000000023,-0.5999999999999824,-3.554583333333333,34.63306117388388,436.4233483617
2018-02-15 12:00:00+00:00,39.695,0.0,1.0,0.7485107481711011,0.8660254037844387,-4.78,-2.89,-5.98,-5.045833333333333,1.5,2.5,2.46,2.8,1.38,551.295,3.8000000000000114,2.3291666666666893,2.189583333333333,35.198981815180304,415.6032902374
2018-02-16 12:00:00+00:00,33.444,0.0,1.0,0.7485107481711011,0.8660254037844387,-4.75,-4.74,-5.4,-5.066666666666667,-0.7999999999999545,2.700000000000045,0.81,2.41,0.03,504.362,2.700000000000045,0.7416666666666885,1.235,39.08984957347696,432.1069243969
2018-02-17 12:00:00+00:00,29.696,0.0,1.0,0.7485107481711011,0.8660254037844387,-2.86,-2.54,-6.18,-4.354166666666667,-2.0,1.1000000000000227,1.16,1.16,-2.82,467.801,2.6000000000000227,0.2083333333333523,-1.43375,34.203914247902794,405.1652121129
2018-02-18 12:00:00+00:00,29.686,0.0,1.0,0.7485107481711011,0.8660254037844387,-7.49,-2.47,-8.98,-6.6675,-5.199999999999989,-0.8999999999999773,-2.86,1.47,-5.91,466.203,2.5,-2.299999999999985,-3.364583333333333,30.302751600573675,412.7166768372
2018-02-19 12:00:00+00:00,39.157,0.0,1.0,0.6631226582407953,0.8660254037844387,-7.15,-6.98,-10.45,-9.034166666666668,-8.699999999999989,-1.1999999999999886,-2.88,-2.53,-7.44,540.531,-0.1999999999999886,-5.0749999999999815,-5.651666666666667,29.76901289692424,459.3573941123
2018-02-20 12:00:00+00:00,41.794,0.0,1.0,0.6631226582407953,0.8660254037844387,-8.39,-6.02,-10.67,-8.757083333333332,-7.299999999999954,-2.5,-4.3,-2.01,-8.25,496.152,-0.0999999999999659,-4.262499999999974,-5.6120833333333335,37.89340537780721,463.6999312705
2018-02-21 12:00:00+00:00,39.191,0.0,1.0,0.6631226582407953,0.8660254037844387,0.25,0.25,-7.56,-4.683333333333334,-4.0,1.2000000000000457,2.15,2.15,-3.99,506.017,2.1000000000000227,-1.7208333333333077,-3.0308333333333333,41.26899178110906,426.9377951603
2018-02-22 12:00:00+00:00,31.495,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.59,1.67,-0.94,0.1004166666666666,-0.5,2.200000000000045,2.4,3.37,1.49,538.484,2.800000000000012,1.3541666666666907,2.306666666666666,39.47069139824553,413.4930135671
2018-02-23 12:00:00+00:00,31.942,0.0,1.0,0.6631226582407953,0.8660254037844387,-3.35,-0.6,-5.38,-3.7904166666666663,-2.7999999999999545,1.8000000000000114,1.41,2.44,-2.36,491.813,2.900000000000034,-0.3708333333333014,-0.8325,32.56850389901904,430.8611921731
2018-02-24 12:00:00+00:00,30.559,0.0,1.0,0.6631226582407953,0.8660254037844387,-7.55,-2.25,-8.43,-5.65875,-6.099999999999966,-1.0,-2.56,1.7,-5.58,461.567,1.900000000000034,-1.749999999999979,-2.6270833333333337,32.02632552674938,403.6526866146
2018-02-25 12:00:00+00:00,32.401,0.0,1.0,0.6631226582407953,0.8660254037844387,-7.25,-4.75,-7.85,-6.288333333333333,-2.599999999999966,-1.7999999999999543,-5.17,-1.96,-5.24,461.484,-0.3999999999999772,-1.6124999999999732,-3.7591666666666663,30.756497570485507,393.7462087507
2018-02-26 12:00:00+00:00,45.446,0.0,1.0,0.5680647467311559,0.8660254037844387,-13.75,-7.22,-16.45,-12.676249999999998,-9.899999999999975,-6.5,-7.38,-4.79,-12.41,534.621,-1.7999999999999543,-6.4208333333333085,-8.824166666666665,32.17965495517813,467.6156772486
2018-02-27 12:00:00+00:00,45.732,0.0,1.0,0.5680647467311559,0.8660254037844387,-12.35,-10.88,-13.75,-12.407083333333334,-13.299999999999956,-5.899999999999977,-6.13,-5.71,-10.2,553.272,-5.699999999999989,-9.524999999999975,-8.005416666666667,43.660390148736056,483.5328749874
2018-02-28 12:00:00+00:00,50.96,0.0,1.0,0.5680647467311559,0.8660254037844387,-16.75,-12.25,-19.25,-16.8825,-17.19999999999999,-8.799999999999955,-10.13,-5.82,-15.67,534.869,-6.5,-12.733333333333311,-11.832083333333332,45.4531675901769,489.7067004924
2018-03-01 12:00:00+00:00,46.773,0.0,1.0,0.5680647467311559,0.5000000000000001,-15.35,-15.35,-19.39,-17.67083333333333,-16.399999999999977,-8.099999999999966,-7.48,-7.48,-15.14,476.325,-8.099999999999966,-12.458333333333313,-12.279583333333337,50.21879704115809,488.2408539364
2018-03-02 12:00:00+00:00,44.27,0.0,1.0,0.5680647467311559,0.5000000000000001,-11.91,-11.91,-15.64,-14.2075,-11.5,-3.2999999999999545,-4.33,-4.33,-10.75,479.919,-3.2999999999999545,-8.566666666666649,-8.684583333333334,47.23679384234015,470.0508626408
2018-03-03 12:00:00+00:00,36.156,0.0,1.0,0.5680647467311559,0.5000000000000001,-8.56,-8.56,-12.81,-11.2975,-7.199999999999989,-1.0,-3.31,-2.99,-8.39,468.709,-1.0,-4.979166666666643,-6.300416666666667,44.66932146296914,413.5384629422
2018-03-04 12:00:00+00:00,37.426,0.0,1.0,0.5680647467311559,0.5000000000000001,-6.51,-6.51,-8.76,-7.304583333333333,-4.7999999999999545,-2.5,-3.33,-2.77,-6.95,483.587,-1.2999999999999543,-3.612499999999971,-4.930833333333333,37.30186727692477,413.0025606187
2018-03-05 12:00:00+00:00,44.371,0.0,1.0,0.4647231720437686,0.5000000000000001,-8.17,-6.52,-11.96,-9.310416666666669,-8.5,-2.3999999999999773,-1.52,-1.52,-9.09,578.099,-2.3999999999999773,-5.866666666666641,-5.791249999999999,37.40929211154704,472.0218417688
2018-03-06 12:00:00+00:00,40.305,0.0,1.0,0.4647231720437686,0.5000000000000001,-9.57,-7.8,-12.79,-10.577916666666669,-9.599999999999966,-2.0,-3.83,-1.03,-9.29,580.0,-2.0,-5.562499999999976,-5.5225,43.43397520943077,481.6570394208
2018-03-07 12:00:00+00:00,45.061,0.0,1.0,0.4647231720437686,0.5000000000000001,-5.66,-5.66,-11.12,-8.919583333333334,-8.799999999999955,-1.7999999999999543,-1.45,-1.45,-8.65,613.687,-1.0,-5.583333333333307,-5.491666666666666,40.726150583634265,473.4852779542
2018-03-08 12:00:00+00:00,39.452,0.0,1.0,0.4647231720437686,0.5000000000000001,-3.15,-3.15,-7.33,-5.43,-5.2999999999999545,2.6000000000000227,1.87,1.87,-5.06,586.862,2.6000000000000227,-2.65416666666664,-2.5104166666666665,44.47754240143335,443.0120932208
2018-03-09 12:00:00+00:00,39.158,0.0,1.0,0.4647231720437686,0.5000000000000001,-6.84,-3.14,-8.06,-6.353749999999999,-3.5,0.0,-1.1,2.2,-4.07,570.222,3.0,-0.5999999999999778,-1.595,40.12842278183067,432.0510641725
2018-03-10 12:00:00+00:00,35.386,0.0,1.0,0.4647231720437686,0.5000000000000001,-1.65,-1.65,-6.5,-5.185416666666667,-1.7999999999999543,1.2000000000000457,1.3,1.3,-4.33,512.578,2.0,-0.2791666666666425,-2.2516666666666665,39.28861596643788,383.0174094661
2018-03-11 12:00:00+00:00,26.268,0.0,1.0,0.4647231720437686,0.5000000000000001,-4.25,0.03,-6.55,-3.7175,-5.2999999999999545,0.1000000000000227,-0.75,2.02,-4.82,522.024,1.2000000000000457,-1.7124999999999773,-1.6133333333333333,35.91128028570246,392.9988522731
2018-03-12 12:00:00+00:00,37.34,0.0,1.0,0.3546048870425355,0.5000000000000001,-2.25,-2.25,-5.53,-4.013333333333333,-2.6999999999999886,0.3000000000000113,-0.22,0.45,-2.91,570.904,0.8000000000000114,-1.0166666666666444,-1.4325,27.56595631113715,438.506205429
2018-03-13 12:00:00+00:00,32.173,0.0,1.0,0.3546048870425355,0.5000000000000001,-3.15,-1.82,-7.05,-4.08125,-3.5,0.4000000000000341,0.53,0.53,-5.27,542.818,0.9000000000000341,-1.4708333333333077,-2.153333333333333,36.02444333095876,442.6508337364
